movie_id,title,tags1
3049,Ace Ventura: Pet Detective,hes ace ventura pet detective jim carrey is on the case to find the miami dolphins missing mascot and quarterback dan marino he goes eyeball to eyeball with a maneating shark stakes out the miami dolphins and woos and wows the ladies whether hes undercover under fire or underwater he always gets his man    or beast jimcarrey seanyoung courteneycox toneloc danmarino noblewillingham troyevans raynorscheine udokier frankadonis tinyrontaylor johncapodice alicedrummond rebeccaferratti markmargolis randalltexcobb bubbabaker robertdeacon gregfinley tomshadyac comedy mystery dolphin mascot privatedetective pets
860,WarGames,high school student david lightman matthew broderick has a talent for hacking but while trying to hack into a computer system to play unreleased video games he unwittingly taps into the defense departments war computer and initiates a confrontation of global proportions together with his girlfriend ally sheedy and a wizardly computer genius john wood david must race against time to outwit his opponentand prevent a nuclear armageddon matthewbroderick dabneycoleman allysheedy johnwood barrycorbin juaninclay kentwilliams dennislipscomb joedorsey irvingmetzman michaelensign williambogert susandavis jamestolkan davidclover drewsnyder johngarber duncanwilmore billyraysharkey johnspencer michaelmadsen erikstern garybisig garysexton jasonbernard frankiehill jessedgoins alanblumenfeld lenlawson maurychaykin eddiedeezen stackpierce williamhmacy johnbadham thriller sciencefiction videogame artificialintelligence fbi coldwar hacker prosecution norad government computer nuclearthreat
9281,Witness,a sheltered amish child is the sole witness of a brutal murder in a restroom at a philadelphia train station and he must be protected the assignment falls to a taciturn detective who goes undercover in a pennsylvania dutch community on the farm he slowly assimilates despite his urban grit and forges a romantic bond with the childs beautiful mother harrisonford kellymcgillis josefsommer lukashaas janrubes alexandergodunov dannyglover brentjennings pattilupone angusmacinnes frederickrolf viggomortensen johngarson beverlymay edcrowley timothycarhart sylviakauders robertearljones peterweir crime drama romance thriller corruption detective policebrutality amish suspense barnraising lancasterpa
75674,Act of Valor,when a covert mission to rescue a kidnapped cia operative uncovers a chilling plot an elite highly trained us seal team speeds to hotspots around the globe racing against the clock to stop a deadly terrorist attack roselynsnchez emiliorivera nestorserrano gonzalomenendez alexanderasefa jeffreybarnachea kennycalderon raulcanizalesii dreacastro samcespedes jimmychhiu charleschiyangwa antonicorone jasoncottle jessecotton craighdavidson juandiaz aureliusdibarsanti pedrosergioescobedo mikemccoy action thriller war submarine navy scubadiving heroism navyseal pistol secretplot militarylife valor terroristplot navylife nationalsecurity pregnantwife silverstar counterplot duringcreditsstinger
9762,Step Up,everyone deserves a chance to follow their dreams but some people only get one shot tyler gage is a rebel from the wrong side of baltimores tracks and the only thing that stands between him and an unfulfilled life are his dreams of one day making it out of there nora is a privileged ballet dancer attending baltimores ultraelite maryland school of the arts channingtatum jennadewan damaineradcliff deshawnwashington mario drewsidora rachelgriffiths joshhenderson timlacatena alysonstoner heavyd deirdrelovejoy janebeard richardpelzman carlynciaspeck ryansands delonhowell dominiqueboyd reinapoindexter angelicahuesca frankferrara frankherzog annefletcher nataliesteinberg jamiescott isaiahwashington jiehaepark sheilacutchlow johnlesliewolfe karimfawzy tomquinn shilohmonaco caitlinkinney jeanne jeannieortega donaldrheubottom donaldwaugh michaelseresin spencerlongmore adriennecanterna oscarcampisi taraghassemieh nikkiaparish ryanrankine emilybicks whitneybrown ashleycanterna saracato caitlingold stephaniejingle rebeccamejia anthonycarr lauraedwards samanthaframpton antoniohudnell julienelson samanthazweben shawnmichellecosby melissaemrico sabrinafurr georgehubela jamesonperry ashleyphipps denisepiane sarahsatow jamalsims adamshankman zacharywoodlee johnalix kelliecorbett lanceguillermo kirkjennings monicawarr joannabecker tedborodaeff matthewbowerman jeremybustin jencarden eddychallita jordanmichaelcoulson devrajdasgupta bruceallendawson tonydevon pamelafischer alangates stephanierayglass jamiemariehannigan matthartman katherinehoskinsmackey melvinjacksonjr kawankean nicolecatricekeller jonathanlangley tialatrell chrisklayman jedlunario jamespmorrow sandralynnobrien chrisobrocki elizabethocallaghan minapahlevan emilypeachey jenniferrouse natashasattler noahschaftel leochristophersheridan kaciesmith thomaswstewart jbtadena towandaunderdue shauntusual jayviera torellvinson raquelyasmin annefletcher music drama romance crime dancing newlove dance baltimore artschool womandirector
3179,Beavis and Butt-Head Do America,mike judges slacker duo beavis and butthead wake to discover their tv has been stolen their search for a new one takes them on a clueless adventure across america where they manage to accidentally become americas most wanted mikejudge brucewillis demimoore robertstack richardlinklater richardlinklater clorisleachman gregkinnear davidletterman tonydarling davidletterman kristoforbrown ericbogosian jacquelinebarba pamelablair mikejudge animation comedy washingtondc casino hotel sun television sperm basedontvseries lasvegas swatteam adultanimation roadmovie
184,Jackie Brown,jackie brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss when the cops try to use jackie to get to her boss she hatches a planwith help from a bail bondsmanto keep the money for herself based on elmore leonards novel rum punch pamgrier samuelljackson robertforster bridgetfonda michaelkeaton robertdeniro michaelbowen christucker lisagayhamilton tomlisterjr sidhaig aimeegraham tangieambrose tkeyahcrystalkeymah vanessiavalentino dianauribe elizabethmcinerney colleenmayne lauralovelace christinelydon juliaervin julietlong michelleberube candicebriese garymann jeffreydeedrick roynesvold herberthanswilmsen hattiewinston maryannschmidt glendonrich ellisewilliams quentintarantino comedy crime romance airport underworld armsdeal weapon police drug
13335,Harold & Kumar Escape from Guantanamo Bay,having satisfied their urge for white castle harold and kumar jump on a plane to catch up with harolds love interest whos headed for the netherlands but the pair must change their plans when kumar is accused of being a terrorist rob corddry also stars in this wild comedy sequel that follows the hapless stoners misadventures as they try to avoid being captured by the department of homeland security johncho kalpenn neilpatrickharris robcorddry jackconley rogerbart ericwinter christophermeloni danneelackles missipyle avasantana jonreep paulagarcs crystalmantecon richardchristy joshheald danthonypalms marisabelinda jimmyleejr jonhurwitz comedy adventure terrorist aftercreditsstinger duringcreditsstinger
76726,Chronicle,three high school students make an incredible discovery leading to their developing uncanny powers beyond their understanding as they learn to control their abilities and use them to their advantage their lives start to spin out of control and their darker sides begin to take over danedehaan alexrussell michaelbjordan michaelkelly annawood ashleyhinshaw joevaz luketyler crystaldonnaroberts joshtrank sciencefiction drama thriller seattle telekinesis friendship loneliness outcast comingofage student teenager superpower foundfootage aftercreditsstinger abuse bittersweet
10269,Yentl,a jewish girl disguises herself as a boy to enter religious training barbrastreisand mandypatinkin amyirving nehemiahpersoff stevenhill miriammargolyes jonathantafler barbrastreisand music drama romance studies music disguise unhappiness boysschool womandirector
36819,Time Bandits,young history buff kevin can scarcely believe it when six dwarfs emerge from his closet one night former employees of the supreme being theyve purloined a map charting all of the holes in the fabric of time and are using it to steal treasures from different historical eras taking kevin with them they variously drop in on napoleon robin hood and king agamemnon before the supreme being catches up with them seanconnery johncleese shelleyduvall michaelpalin ianholm ralphrichardson katherinehelmond petervaughan davidwarner davidrappaport kennybaker malcolmdixon mikeedmonds jackpurvis tinyross jimbroadbent sheilafearn daviddaker derrickoconnor prestonlockwood terencebayler derekdeadman tonyjay jeroldwells neilmccarthy charlesmckeown winstondennis davidleland andrewmaclachlan leonlissek declanmulholland myrtledevenish peterjonfield marcuspowell markholmes rogerfrost johnyoung terrygilliam family fantasy sciencefiction adventure comedy treasure map magic timetravel titanic cage steampunk minotaur independentfilm goodvsevil tank burglary
17130,Crossroads,three friends get together and bury a box making a pact to open it at midnight at their high school graduation in the little town in georgia that they live in things soon change one is little miss perfect one is an engaged prom queen and the other is a pregnant outcast the night of graduation they open the box and they strike up a conversation all of a sudden one brings up the topic of her going to los angeles for a record contract audition they all decide to go together and they leave with a little money they set out on the road with a guy named ben when one of them tells the other a rumor that he might be a homicidal maniac they are all scared of him when they reach la lucy falls in love with ben and against her fathers wishes she stays and she goes to the audition britneyspears zoesaldana tarynmanning ansonmount danaykroyd justinlong jamielynnspears kimcattrall sethromatelli tamradavis action adventure comedy drama family music romance dancing women sex karaoke dream popsinger virgin motel graduation kiss friendship highschool roadtrip unfaithfulboyfriend hospital singing teenager girl rebelliousdaughter ontheroad fatherdaughterrelationship chickflick popmusic audition teenagepregnancy motherdaughterestrangement impliedrape womandirector journey songwriting
57214,Project X,three high school seniors throw a party to make a name for themselves as the night progresses things spiral out of control as word of the party spreads olivercooper jonathandanielbrown thomasmann daxflame kirbyblissblanton bradyhender nicknervies alexisknapp milesteller petermackenzie caitlindulany robevors rickshapiro brendanmiller nicholebloom martinklebba samlant robbreesman kevindunigan zachlasry colleenflynn jodiharris petegardner kevinryder jillianbarberie jimmykimmel sophiasanti ciarahanna nimanourizadeh comedy crime vandalism highschool swimmingpool party teenmovie teenager dog highschoolstudent fakedocumentary sexdoll lime underwaterphotography bouncycastle flashgrenade
11202,Patton,patton tells the tale of general george s patton famous tank commander of world war ii the film begins with pattons career in north africa and progresses through the invasion of germany and the fall of the third reich side plots also speak of pattons numerous faults such his temper and habit towards insubordination georgecscott karlmalden stephenyoung michaelstrong careyloftin albertdumortier franklatimore morganpaull karlmichaelvogler billhickman patzurica jamesedwards lawrencedobkin davidbauer johnbarrie richardmnch siegfriedrauch michaelbates paulstevens geraldflood jackgwillim edwardbinns peterbarkworth lionelmurton davidhealy sandymcpeak douglaswilmer johndoucette timconsidine abraxasaaran clintritchie alanmacnaughton florencioamarilla brandonbrady charlesdennis paulfrees doloresjudson hellmutlange brucerhodewalt lowellthomas harrytowb billykearns franklinjschaffner drama history war general worldwarii normandy biography historicalfigure dday deadsoldier tank steelhelmet destiny allies
9357,One Hour Photo,sy the photo guy parrish has lovingly developed photos for the yorkin family since their son was a baby but as the yorkins lives become fuller sys only seems lonelier until he eventually believes hes part of their family when uncle sys pictureperfect fantasy collides with an ugly dose of reality what happens next has the spinetingling elements of the best psychological thrillers robinwilliams connienielsen michaelvartan erindaniels eriqlasalle garycole dylansmith leegarlington marioncalvert davidmoreland jimrash nicksearcy daveengfer jimmyshubert clarkgregg andyrolfes carmenmormino petermackenzie andycomeau robertclotworthy jesseborja jeanawilson megancorletto paulhansenkim markromanek horror thriller sexualabuse hotelroom cheating supermarket penalty nudity knife birthdayparty photography stalker photolab suspense sittingonatoilet imagination voyeurism unfaithfulhusband
13812,Quarantine,a television reporter and her cameraman are trapped inside a building quarantined by the cdc after the outbreak of a mysterious virus which turns humans into bloodthirsty killers jennifercarpenter steveharris jayhernandez johnathonschaech columbusshort andrewfiscella radeserbedzija greggermann bernardwhite daniaramirez marinhinkle joeyking denisohare jermainejackson dougjones craigsusser johnerickdowdle horror sciencefiction thriller quarantine remake tvreporter foundfootage virus
9030,The Eye,violinist sydney wells was accidentally blinded by her sister helen when she was five years old she submits to a cornea transplantation and while recovering from the operation she realizes that she is seeing dead people jessicaalba alessandronivola parkerposey radeserbedzija fernandaromero obbababatund dannymora rachelticotin chlogracemoretz tamlyntomita karenaustin miastallard davidmoreau drama horror thriller sistersisterrelationship blindnessandimpairedvision eyeoperation eyesight dyinganddeath eye classicalmusic sister eyespecialist remake
19084,Johnson Family Vacation,aaa cant help the roadside emergency that is the johnson family vacation even the onboard navigation system has a meltdown on nate johnson and his familys crosscountry trek to their annual family reuniongrudge match reluctantly along for the ride are nates wife whos only in it for the kids their rapperwannabe son their teenage daughter whos fashioned herself as the next lolita and their youngest whose imaginary dog nate just cant seem to keep track of can the johnsons survive each other and all the obstacles the road throws at them to make it to caruthersville missouri can they find missouri cedrictheentertainer vanessawilliams steveharvey shariheadley shadmoss solangeknowles katgraham jasonmomoa shannonelizabeth alomawright jenniferfreeman christophererskin comedy family
8386,How High,multiplatinum rap superstars redman and method man star as jamal and silas two regular guys who smoke something magical ace their college entrance exams and wind up at harvard ivy league ways are strange but silas and jamal take it in a stride  until their supply of supernatural smoke runs dry thats when they have to start living by their wits and rely on their natural resources to make the grade methodman redman obbababatund mikeepps annamariahorsford fredwillard jeffreyjones hctorelizondo cypresshill essenceatkins jessedylan comedy carpet pimp harvarduniversity joint cannabis teenmovie university persononfire cultfilm dove dean weed marijuanajoint smoke drugdeal canon pothead smokering pillbottle doves babypowder graverobbing corpseincoffin pillbox pot
10437,The Muppet Christmas Carol,a retelling of the classic dickens tale of ebenezer scrooge miser extraordinaire he is held accountable for his dastardly ways during nighttime visitations by the ghosts of christmas past present and future michaelcaine donausten meredithbraun donausten edsanders davegoelz simonbuckley craigcrane johneccleston stevenmackintosh robinweaver jessicafox davidshawparker edwardsanders kristophermilnes russellmartin raymondcoulthard anthonyhamblin fergusbrazier brianhenson comedy family fantasy drama holiday future musical past scrooge christmascarol charlesdickens christmas
1360,Frida,frida chronicles the life frida kahlo shared unflinchingly and openly with diego rivera as the young couple took the art world by storm from her complex and enduring relationship with her mentor and husband to her illicit and controversial affair with leon trotsky to her provocative and romantic entanglements with women frida kahlo lived a bold and uncompromising life as a political artistic and sexual revolutionary salmahayek alfredmolina mamaestro patriciareyesspndola diegoluna rogerrees ashleyjudd antoniobanderas edwardnorton saffronburrows geoffreyrush margaritasanz omarrodrguez liladowns julietaymor drama romance painter loveofoneslife disabled womandirector
101267,Katy Perry: Part of Me,giving fans unprecedented access to the real life of the music sensation katy perry part of me exposes the hard work dedication and phenomenal talent of a girl who remained true to herself and her vision in order to achieve her dreams featuring rare behindthescenes interviews personal moments between katy and her friends and allaccess footage of rehearsals choreography katys signature style and more katy perry part of me reveals the singers unwavering belief that if you can be yourself then you can be anything katyperry russellbrand shannonwoodward rachaelmarkarian miamoretti glenballard adammarcello caseyhooper patrickmatera maxhart kesharosesebert dancutforth documentary music womandirector
222935,The Fault in Our Stars,despite the tumorshrinking medical miracle that has bought her a few years hazel has never been anything but terminal her final chapter inscribed upon diagnosis but when a patient named augustus waters suddenly appears at cancer kid support group hazels story is about to be completely rewritten shailenewoodley anselelgort natwolff lauradern samtrammell willemdafoe lotteverbeek mikebirbiglia anadelacruz randykovitz emilypeachey davidwhalen milicagovich allegracarpenter tonisaladna emilybach timhartman bethanyleo alexishodges jeanbrassard carlyotte lilykenna silviowolfbusch vivianacardenas jordandrexel pjrossotto tannerboatwright cheyennehurley jenniferkline carolweyers laurenblumenthal nikkilipinski sebastiandean alexandermurph taylordettore joshpotter stevenedmonds cindyzeng cjevans danielbooko jacquelinepinol sitaraattaie jimpirri jeangilpin joeyrichter nicholasguest daniellehartnett matthewwolf dinamorrone joshboone romance drama amsterdam basedonnovel supportgroup cancer teenager starcrossedlovers teendrama oxygentank basedonyoungadultnovel
10220,Rounders,a young man is a reformed gambler who must return to playing big stakes poker to help a friend pay off loan sharks mattdamon johnturturro gretchenmol goranvisnjic edwardnorton johnmalkovich famkejanssen martinlandau malzlawrence paulcicero rayiannicelli merwingoldsmith sonnyzito joshmostel lennyclarke peteryoshida jayboryea lennyvenito richardmawe michaellombardi tomaldredge tomaldredge ematthewyavne eriklarayharvey dominicmarcus briananthonywilson georgekmeck josephparisi melinakanakaredes kohlsudduth charliematthes hankjacobs chrismessina michaelryansegal kerryomalley slavaschoot michaelrispoli michelezanes allanhavey joeyvega nealhemphill vernonejordanjr johnnychan lisagorlitsky johndibenedetto nicolebrier billycampbell tonyhoty mariomendoza joezaloom salrichards joshpais johngallagherjr adamlefevre pjbrown davidzayas michaelarkin murphyguyer alandavidson johndahl drama crime gambling law compulsivegambling roulette gain
284296,Top Five,a comedian tries to make it as a serious actor when his realitytv star fianc talks him into broadcasting their wedding on her tv show chrisrock rosariodawson jbsmoove gabrielleunion romanymalco hayleymarienorman andersholm cedrictheentertainer kevinhart adamsandler whoopigoldberg jerryseinfeld tracymorgan sherrishepherd lesliejones benvereen tompapa brianregan dmx jaypharoah tarajiphenson gaboureysidibe annaleighashford gretalee chrisrock drama comedy comedian interview reporter moviestar fiancfiancerelationship
31915,Prophecy,a savage beast grown to monstrous size and driven mad by toxic wastes that are poisoning the waters spreads terror and death on a maine countryside taliashire robertfoxworth armandassante richarddysart victoriaracimo georgeclutesi tommcfadden tommcfadden burkebyrnes miabendixsen johnnytimko everettcreach johnfrankenheimer horror sciencefiction monster mutant toxic nativeamerican environmental animalhorror
11601,Stir of Echoes,after being hypnotized by his sister in law tom witzky begins seeing haunting visions of a girls ghost and a mystery begins to unfold around her kevinbacon kathrynerbe illeanadouglas kevindunn conorofarrell lusiastrus zacharydavidcope stepheneugenewalker marykaycook larryneumannjr jennifermorrison lizaweil davidkoepp horror mystery thriller secret obsession paranoia grave hauntedhouse hypnosis tools clairvoyance murder suspense disappearance psychic cemetary ghost neighborhood repressedmemory hearingvoices
205220,Philomena,a woman searches for her adult son who was taken away from her decades ago when she was forced to live in a convent judidench stevecoogan sophiekennedyclark marewinningham barbarajefford ruthmccabe peterhermann seanmahon annamaxwellmartin michellefairley wunmimosaku amymcallister charliemurphy cathybelton katefleetwood charissashearer nikamcguigan rachelwilcock ritahamill tadhgbowen saoirsebowen harrisondampney djmcgrath simonelahbib sarastewart garylilburn charlesedwards nicholasjones parisarrowsmith mariejones frankiemccafferty vaughnjohseph georgefisher jordanking amberbatty martinglynmurray florencekeithroach georgemichaelrados elliotlevey stephenfrears drama mother washingtondc journalist adoption forgiveness son faith search church ireland basedontrueevents nuns
11354,The Upside of Anger,after her husband runs off with his secretary terry wolfmeyer is left to fend for herself  and her four daughters as she hits rock bottom terry finds a friend and drinking buddy in nextdoor neighbor denny a former baseball player as the two grow closer and her daughters increasingly rely on denny terry starts to have reservations about where their relationship is headed joanallen kevincostner erikachristensen kerirussell aliciawitt evanrachelwood mikebinder danechristensen tomharper dannywebb magdalenamanville suzannebertish mikebinder comedy drama sex lie college funeral friendship grief neighbor marijuana anger alcoholic drunk flashback dysfunctional
16241,The Boys from Brazil,nazi hunter ezra lieberman discovers a sinister and bizarre plot to rekindle the third reich gregorypeck laurenceolivier jamesmason lillipalmer utahagen steveguttenberg denholmelliott rosemaryharris johndehner johnrubinstein brunoganz annemeara waltergotell wolfgangpreiss michaelgough lindahayden gntermeisner jeremyblack franklinjschaffner horror drama thriller sciencefiction paraguay mengele nazihunter thirdreich
14191,Aquamarine,two teenage girls discover that mermaids really do exist after a violent storm washes one ashore the mermaid a sassy creature named aquamarine is determined to prove to her father that real love exists and enlists the girls help in winning the heart of a handsome lifeguard emmaroberts joannajojolevesque sarapaxton jakemcdorman ariellekebbel claudiakarvan brucespence tamminsursok roybilling juliablake shaunmicallef lulumcclatchy natashacunningham dichenlachman lincolnlewis matthewokine joeymassey alicehunter regisbroadway robbieparkin aureamorrisey egdaily ozziedevrish elizabethallenrosenbaum fantasy romance family comedy femalefriendship mermaid teenager womandirector
286565,Paper Towns,quentin jacobsen has spent a lifetime loving the magnificently adventurous margo roth spiegelman from afar so when she cracks open a window and climbs back into his lifedressed like a ninja and summoning him for an ingenious campaign of revengehe follows after their allnighter ends and a new day breaks q arrives at school to discover that margo always an enigma has now become a mystery but q soon learns that there are cluesand theyre for him urged down a disconnected path the closer he gets the less q sees of the girl he thought he knew natwolff caradelevingne justicesmith austinabrams halstonsage jazsinclair carabuono stevieraydallimore megcrosbie caitlincarver griffinfreeman rjshearer susanmackemiller tomhillmann jimrcoleman anselelgort drewmatthews lanelovegrove hannahalligood josiahcerio kendallmcintyre jayduplass johngreen emmaoloughlin yossiemulyadi jakeschreier drama mystery romance friendship highschool teenager classmate basedonyoungadultnovel
26710,My Baby's Daddy,a trio of young men are forced to grow up quick when their girlfriends all become pregnant around the same time eddiegriffin anthonyanderson michaelimperioli methodman paulajaiparker bailing cheryldunye comedy birth expectantmother fatherhood babyborn womandirector
129670,Nebraska,an aging boozeaddled father takes a trip from montana to nebraska with his estranged son in order to claim what he believes to be a milliondollar sweepstakes prize brucedern willforte bobodenkirk junesquibb stacykeach missydoty rancehoward kevinkunkel angelamcewan devinratray marylouisewilson franklindennisjones anthonygschmidt bobnelson alexanderpayne drama adventure montana smalltown dementia aging roadtrip fword pickuptruck lincolnnebraska nebraska sweepstakes confrontingthepast
9059,Tales from the Crypt: Demon Knight,a man on the run is hunted by a demon known as the collector billyzane williamsadler jadapinkettsmith brendabakke cchpounder johnkassir dickmiller thomashadenchurch johnschuck garyfarmer charlesfleischer timdezarn sherrierose ryanodonohue tonysalome chaseylain tracibingham peggytrentini ernestrdickerson horror comedy thriller prostitute key jesuschrist chosenone god goodvsevil blood demon cryptkeeper
34549,Max Keeble's Big Move,max keeble the victim of his 7th grade class plots revenge when he learns hes moving it backfires when he doesnt move after all alexdlinz zenagrey noradunn larrymiller joshpeck orlandobrown justinberfield jonathanosser coryhodges kylesullivan shawnpyfrom martinspanjers bryanmatsuura andymorrow adamlamberg nickalbert zacharyspound romeomiller maximiliankesmodel christianboewe marcustoji ejdelapena ashlyholloway brendanhill alexandrakaplan noelfisher nicholasking timhill comedy family fantasy sciencefiction
57157,Young Adult,a divorced writer from the midwest returns to her hometown to reconnect with an old flame whos now married with a family charlizetheron pattonoswalt patrickwilson elizabethreaser collettewolfe jilleikenberry richardbekins brianmcelhaney marybethhurt katenowlin jennydarepaulin rebeccahart louisakrause elizabethwardland hettiennepark jksimmons ellaraepeck emilymeade jasonreitman comedy drama jealousy darkcomedy writer divorce alcoholic arresteddevelopment
1948,Crank,professional assassin chev chelios learns his rival has injected him with a poison that will kill him if his heart rate drops jasonstatham amysmart josepablocantillo efrenramirez dwightyoakam carlossanz renowilson edigathegi glennhowerton jayxcala keoneyoung valarieraemiller yousufazami laurentschwaar davidbrown doriankingi medabrous danielstevens wallylozano eveloseth davidtgreen eveloseth allenbloomfield stephaniemace chesterbennington michaelmclafferty earlcarroll brianswibel donniesmith seangraham dancallahan noelgugliemi danielvenegas franciscapra frankblake mikeg kenmoreno troyrobinson eddieperez justinriemer peterchoi elizabethjaynehong toshitoda samuelwitwer jaistefan jackirchan rickshuster tedgarcia briantaylor action thriller crime poison helicopter assassin nudity hitman adrenalin fistfight swimmingpool revenge shootout motorcycle drug cellphone carchase thoughguy pharmacy defibrillation hospitalgown emergencyroom aftercreditsstinger sweatshop run epinephrine
28353,Def Jam's How to Be a Player,dray is a young playboy whose only objective in life seems to be to have sex with as many girls as he can without getting caught by his girlfriend lisa drays sister jenny and her friend katrina plan to show him that the way he lives is wrong and organize a party in malibu inviting all of his girlfriends billbellamy larkvoorhies berniemac eliseneal lionelcmartin comedy romance sex party friends player
46889,Living Out Loud,dramatic comedy about two unlikely people who find each other while looking for love judith nelson holly hunter is suddenly single after discovering her husband of fifteen years a successful doctor martin donovan has been having an affair with a younger woman judith stews plans plots and fantasizes but she cant decide what to do with her life until she goes out to a night club to see singer liz bailey queen latifah who is full of advice on life and love while out on the town judith is suddenly kissed by a total stranger which opens her eyes to new possibilities  which is when she notices pat danny de vito the elevator operator in her building hollyhunter dannydevito queenlatifah martindonovan rachaelleighcook richardschiff eliaskoteas suzanneshepherd richardlagravenese comedy drama romance femaleprotagonist relationship divorce brooklynbridge
38093,Just Wright,a physical therapist falls for the basketball player she is helping recover from a careerthreatening injury queenlatifah common paulapatton jamespickensjr phyliciarashd pamgrier lazalonso mehcadbrooks michaellandes lindsaymichellenader sanaahamri comedy drama romance womandirector
14976,Rachel Getting Married,a young woman who has been in and out from rehab for the past 10 years returns home for the weekend for her sisters wedding annehathaway rosemariedewitt sebastianstan roslynruff billirwin annadeaveresmith debrawinger annaleighashford matherzickel tundeadebimpe zafertawil tamyragray anisageorge marinireland beausia victoriahaynes quincytylerbernstine darrelllarson michellefederer mattstadelmann paulsparks jilldalton bigjimwheeler tiffanylittlecanfield dequinamoore andrebblake jeromelepage vanhughes robertmerrill rogercorman davidneumann mariadizzia joshuaelrod tymberlycanale joeyperillo jonathandemme drama sister independentfilm maidofhonor
11027,The Postman Always Rings Twice,this remake of the 1946 movie of the same name accounts an affair between a seedy drifter and a seductive wife of a roadside cafe owner this begins a chain of events that culminates in murder based on a novel by james m cain jacknicholson jessicalange johncolicos michaellerner anjelicahuston johnpryan williamtraylor jonvanness brianfarrell alberthenderson christopherlloyd doncalfa louisturenne thomashill samedwards jonipalmer lionelmarksmith virgilfrye brionjames ronflagge elsaraven jamesoconnell williamnewman raleighbond glennshadix taniguthrie carolyncoates kopisotiropulos bobrafelson romance crime drama sex adultery confession basedonnovel obsession nudity remake murder suspense conspiracy neonoir
3635,Girl with a Pearl Earring,this film adapted from a work of fiction by author tracy chevalier tells a story about the events surrounding the creation of the painting girl with a pearl earring by 17th century dutch master johannes vermeer a young peasant maid working in the house of painter johannes vermeer becomes his talented assistant and the model for one of his most famous works scarlettjohansson colinfirth cillianmurphy tomwilkinson judyparfitt essiedavis joannascanlan gabriellereidy chrismchallem alakinamann rolloweeks annapopplewell clairejohnston peterwebber drama romance painter biography painting maid
387,Das Boot,a german submarine hunts allied ships during the second world war but it soon becomes the hunted the crew tries to survive below the surface while stretching both the boat and themselves to their limits jrgenprochnow herbertgrnemeyer klauswennemann hubertusbengsch martinsemmelrogge berndtauber erwinleder martinmay heinzhoenig uweochsenknecht claudeoliverrudolph janfedder ralfrichter ottosander skydumont joachimbernhard oliverstritzel konradbecker lutzschnell ritacadillac gnterlamprecht jeanclaudehoffmann arnokral helmutneumeier wilhelmpietsch dirksalomon ulrichgnther marylinemoulard edwigepierre wolfgangpetersen action drama history war adventure terror submarine basedonnovel atlanticocean gibraltar worldwarii duty warcorrespondent torpedo drinking sailor convoy uboat destroyer depthcharge comrade germansubmarine navalbattle periscope suicidalmission
6020,Sorority Boys,three friends who head the social committee in a frat house called kok kappa omicron kappa are charged with stealing money their fraternity has been saving for a cocktail cruise at the end of the semester the one that guarantees them a spot at a very high paying company barrywatson michaelrosenbaum harlandwilliams melissasagemiller tonydenman bradbeyer kathrynstockwood heathermatarazzo lydiahull wallacewolodarsky comedy sorority crossdressing university tshirt sororitygirl drag yearbook roofie sororityhouse
122906,About Time,the night after another unsatisfactory new year party tims father tells his son that the men in his family have always had the ability to travel through time tim cant change history but he can change what happens and has happened in his own life  so he decides to make his world a better place by getting a girlfriend sadly that turns out not to be as easy as he thinks domhnallgleeson rachelmcadams billnighy lydiawilson lindsayduncan richardcordery joshuamcguire tomhollander margotrobbie willmerrick vanessakirby tomhughes clemmiedugdale harryhaddenpaton mitchellmullen lisaeichhorn jennyrainsford natashapowell catherinesteadman tomstourton sophiebrown mollyseymour tomgodwin philipvoss matildasturridge matthewcmartino leeasquithcoe harukaabe richardcurtis comedy drama sciencefiction londonengland fathersonrelationship timetravel
9550,House of Flying Daggers,in 9th century china a corrupt government wages war against a rebel army called the flying daggers a romantic warrior breaks a beautiful rebel out of prison to help her rejoin her fellows but things are not what they seem takeshikaneshiro andylau zhangziyi songdandan zhaohongfei guojun zhangshu wangjiusheng zhangzhengyong wangyongxin liudong ziqi quxuedong yangguang wenyang zhengxiaodong sukiwong zhangyimou adventure drama action romance martialarts swordplay government rebellion dagger
60599,Arbitrage,a troubled hedge fund magnate desperate to complete the sale of his trading empire makes an error that forces him to turn to an unlikely person for help richardgere susansarandon timroth britmarling monicaraymund nateparker brucealtman laetitiacasta chriseigeman larrypine regecathey stuartmargolin curtisscook tiborfeldman austinlysy gabriellelazure shawnelliott sophiecurtis nicholasjarecki drama thriller coverup hedgefund
227719,Project Almanac,a group of teens discover secret plans of a time machine and construct one however things start to get out of control jonnyweston virginiagardner sofiablackdelia samlerner allenevangelista amylandecker garyweeks garygrubbs patrickjohnson hillaryharley anthonyreynolds agnesmayasari katiegarfield michelledefraites fredgalle joshuabrady deanisraelite sciencefiction thriller timetravel timemachine teenager foundfootage
14299,Cadillac Records,the story of sex violence race and rock and roll in 1950s chicago and the exciting but turbulent lives of some of americas musical legends including muddy waters leonard chess little walter howlin wolf etta james and chuck berry adrienbrody jeffreywright beyoncknowles gabrielleunion columbusshort cedrictheentertainer emmanuellechriqui eamonnwalker yasiinbey valencethomas jayosanders normanreedus aaronmunoz kevinmambo chynalayne albertjones osasighodaro jordanhaynes suzettegunn jillflint shilohfernandez eshayadraper ericbogosian tammyblanchard tonybentley veronikadash dexterdarden darnellmartin drama history music womandirector
